paper_id,record_id,title,authors_as_listed,source_url,source_version,source_version_url,source_license,source_license_url,license_evidence_url,permits_adaptation,permits_commercial_reuse,license_decision,license_evidence,license_checked_at,translation_status,translation_license,machine_model,human_reviewers,frontiers,topics,notes
arXiv:2203.09503,arxiv:2203.09503,"Theory, Phenomenology, and Experimental Avenues for Dark Showers",G. Albouy et al.,https://arxiv.org/abs/2203.09503,v2,https://arxiv.org/abs/2203.09503v2,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:23+00:00,not-started,,,,EF | TF,EF: Beyond the Standard Model - More General Explorations | TF: Collider Phenomenology,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.07344,arxiv:2203.07344,Top-Quark Mass Extraction from t tbar j+X Events at the LHC: Theory Predictions,S. Alioli et al.,https://arxiv.org/abs/2203.07344,v1,https://arxiv.org/abs/2203.07344v1,CC-BY-NC-SA-4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://creativecommons.org/licenses/by-nc-sa/4.0/,True,False,eligible-noncommercial-only-after-sharealike-check,arxiv_abs_page,2026-08-09T05:51:18+00:00,not-started,,,,EF | TF,EF: Heavy Flavor and Top Quark Physics | TF: Theory Techniques for Precision Physics,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.08386,arxiv:2203.08386,Toward CUPID-1T,A. Armatol et al.,https://arxiv.org/abs/2203.08386,v2,https://arxiv.org/abs/2203.08386v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:19+00:00,not-started,,,,IF | NF | RPF | UF,IF: Quantum Sensors | NF: Neutrino Properties | RPF: Baryon and Lepton Number Violation | UF: Underground Detectors,Manual source-license review is required before publishing a full translation.
arXiv:2203.08861,arxiv:2203.08861,Towards an HPC Complementary Computing Facility,K. Herner et al.,https://arxiv.org/abs/2203.08861,v1,https://arxiv.org/abs/2203.08861v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:19+00:00,not-started,,,,CompF,CompF: Storage and Processing Resource Access,Manual source-license review is required before publishing a full translation.
arXiv:2203.07314,arxiv:2203.07314,Track-Based Triggers for Exotic Signatures,K. F. Di Petrillo et al.,https://arxiv.org/abs/2203.07314,v2,https://arxiv.org/abs/2203.07314v2,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:27+00:00,not-started,,,,EF | IF,EF: Beyond the Standard Model - More General Explorations | IF: Trigger and Data Acquisition,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.11047,arxiv:2203.11047,Transformative Technology for FLASH Radiation Therapy,S. Boucher et al.,https://arxiv.org/abs/2203.11047,v1,https://arxiv.org/abs/2203.11047v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:20+00:00,not-started,,,,AF | CEF,AF: Accelerator Technology - RF | CEF: Applications and Industry,Manual source-license review is required before publishing a full translation.
arXiv:2204.08983,arxiv:2204.08983,Transforming U.S. Particle Physics Education: A Snowmass 2021 Study,O. Bitter et al.,https://arxiv.org/abs/2204.08983,v1,https://arxiv.org/abs/2204.08983v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:20+00:00,not-started,,,,CEF,CEF: Physics Education,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.05729,arxiv:2203.05729,Tree-level Interference in VBF production of Vh,C. Paranjape et al.,https://arxiv.org/abs/2203.05729,v1,https://arxiv.org/abs/2203.05729v1,CC-BY-NC-ND-4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://creativecommons.org/licenses/by-nc-nd/4.0/,False,False,hold-no-public-adaptation,arxiv_abs_page,2026-08-09T05:51:22+00:00,not-started,,,,EF,EF: Higgs Boson Properties and Couplings,Manual source-license review is required before publishing a full translation.
arXiv:2203.07272,arxiv:2203.07272,Two-Fermion Final States at International Linear Collider,T. Suehara.,https://arxiv.org/abs/2203.07272,v1,https://arxiv.org/abs/2203.07272v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:24+00:00,not-started,,,,EF,EF: Beyond the Standard Model - More General Explorations,Manual source-license review is required before publishing a full translation.
arXiv:2205.14486,arxiv:2205.14486,Two-Real-Singlet-Model (TRSM) Benchmark Planes,T. Robens.,https://arxiv.org/abs/2205.14486,v1,https://arxiv.org/abs/2205.14486v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:27+00:00,not-started,,,,EF | TF,EF: Higgs Boson as a Portal to New Physics | TF: Collider Phenomenology,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.07786,arxiv:2203.07786,U(1)_T3R Extension of Standard Model: A Sub-GeV Dark Matter Model,B. Dutta et al.,https://arxiv.org/abs/2203.07786,v1,https://arxiv.org/abs/2203.07786v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:22+00:00,not-started,,,,CF | TF,CF: Dark Matter: Particle-like | TF: Beyond-Standard-Model Model Building,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2209.10109,arxiv:2209.10109,U.S. CMS - PURSUE (Program for Undergraduate Research SUmmer Experience),T. Bose et al.,https://arxiv.org/abs/2209.10109,v2,https://arxiv.org/abs/2209.10109v2,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:26+00:00,not-started,,,,CEF,CEF: Physics Education,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2207.06213,arxiv:2207.06213,U.S. National Accelerator R&D Program on Future Colliders,P. C. Bhat et al.,https://arxiv.org/abs/2207.06213,v1,https://arxiv.org/abs/2207.06213v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:21+00:00,not-started,,,,AF,AF: General - centered on this frontier,Manual source-license review is required before publishing a full translation.
arXiv:2205.05845,arxiv:2205.05845,Ultra-High-Energy Cosmic Rays: The Intersection of the Cosmic and Energy Frontiers,A. Coleman et al.,https://arxiv.org/abs/2205.05845,v4,https://arxiv.org/abs/2205.05845v4,CC-BY-SA-4.0,https://creativecommons.org/licenses/by-sa/4.0/,https://creativecommons.org/licenses/by-sa/4.0/,True,True,eligible-after-sharealike-check,arxiv_abs_page,2026-08-09T05:51:22+00:00,not-started,,,,CF,CF: Cosmic Probes of Fundamental Physics,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.06788,arxiv:2203.06788,Ultrafast Inorganic Crystals with Mass Production Capability for Future High-Rate Experiments,C. Hu et al.,https://arxiv.org/abs/2203.06788,v1,https://arxiv.org/abs/2203.06788v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:24+00:00,not-started,,,,EF | IF | RPF,EF: Higgs Boson Properties and Couplings | IF: Calorimetry | RPF: Charged Lepton Flavor Violation,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.06508,arxiv:2203.06508,Ultraheavy Particle Dark Matter,D. Carney et al.,https://arxiv.org/abs/2203.06508,v2,https://arxiv.org/abs/2203.06508v2,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:26+00:00,not-started,,,,CF | IF | TF,CF: Dark Matter: Particle-like | IF: Quantum Sensors | TF: Beyond-Standard-Model Model Building,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.08871,arxiv:2203.08871,Understanding Training in Superconducting Accelerator Magnets using Acoustic Emission Diagnostics,M. Marchevsky.,https://arxiv.org/abs/2203.08871,v1,https://arxiv.org/abs/2203.08871v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:24+00:00,not-started,,,,AF,AF: Accelerator Technology - Magnets,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.01847,arxiv:2203.01847,Understanding Vacuum Arcs and Gradient Limits,J. Norem et al.,https://arxiv.org/abs/2203.01847,v2,https://arxiv.org/abs/2203.01847v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:24+00:00,not-started,,,,AF,AF: Accelerator Technology - RF,Manual source-license review is required before publishing a full translation.
arXiv:2205.12847,arxiv:2205.12847,Upgrading SuperKEKB with a Polarized Electron Beam: Discovery Potential and Proposed Implementation,S. Banerjee et al.,https://arxiv.org/abs/2205.12847,v3,https://arxiv.org/abs/2205.12847v3,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:24+00:00,not-started,,,,AF | EF | RPF,AF: Accelerators for Rare Processes and Physics Beyond Colliders | EF: Electroweak Precision Physics and Constraining New Physics | RPF: General - centered on this frontier,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.06805,arxiv:2203.06805,UV Constraints on IR Physics,C. de Rham et al.,https://arxiv.org/abs/2203.06805,v2,https://arxiv.org/abs/2203.06805v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:26+00:00,not-started,,,,TF,TF: Effective Field Theory Techniques,Manual source-license review is required before publishing a full translation.
arXiv:2005.10289,arxiv:2005.10289,Vector Boson Fusion at Multi-TeV Muon Colliders,A. Costantini et al.,https://arxiv.org/abs/2005.10289,v2,https://arxiv.org/abs/2005.10289v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:25+00:00,not-started,,,,AF | CompF | EF | TF,AF: Multi-TeV Colliders | CompF: Theoretical Calculations and Simulations | EF: Electroweak Precision Physics and Constraining New Physics | TF: Collider Phenomenology,Manual source-license review is required before publishing a full translation.
arXiv:2106.01393,arxiv:2106.01393,Vector Boson Scattering Processes: Status and Prospects,D. Buarque Franzosi et al.,https://arxiv.org/abs/2106.01393,v2,https://arxiv.org/abs/2106.01393v2,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:29+00:00,not-started,,,,EF | NF | TF,EF: Electroweak Precision Physics and Constraining New Physics | NF: Neutrinos Beyond the Standard Model | TF: Collider Phenomenology,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.07252,arxiv:2203.07252,Vera C. Rubin Observatory as a Flagship Dark Matter Experiment,Y.-Y. Mao et al.,https://arxiv.org/abs/2203.07252,v1,https://arxiv.org/abs/2203.07252v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:32+00:00,not-started,,,,CF,CF: Dark Matter: Cosmic Probes,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.07533,arxiv:2203.07533,"Warped Compactifications in Particle Physics, Cosmology and Quantum Gravity",P. Agrawal et al.,https://arxiv.org/abs/2203.07533,v1,https://arxiv.org/abs/2203.07533v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:30+00:00,not-started,,,,TF,TF: General - centered on this frontier,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2208.07910,arxiv:2208.07910,"When, Where, and How to Open Data: A Personal Perspective",B. Nachman.,https://arxiv.org/abs/2208.07910,v1,https://arxiv.org/abs/2208.07910v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:31+00:00,not-started,,,,CompF | TF,CompF: Reinterpretation and Long-Term Preservation of Data and Code | TF: Collider Phenomenology,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2202.07683,arxiv:2202.07683,White Paper on SuperConformal Field Theories,P. C. Argyres et al.,https://arxiv.org/abs/2202.07683,v2,https://arxiv.org/abs/2202.07683v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:27+00:00,not-started,,,,TF,TF: Conformal Field Theory and Formal Quantum Field Theory,Manual source-license review is required before publishing a full translation.
arXiv:2203.10060,arxiv:2203.10060,Why should the U.S. Care about High Energy Physics in Africa and Latin America?,K. A. Assamagan et al.,https://arxiv.org/abs/2203.10060,v1,https://arxiv.org/abs/2203.10060v1,CC-BY-NC-SA-4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://creativecommons.org/licenses/by-nc-sa/4.0/,True,False,eligible-noncommercial-only-after-sharealike-check,arxiv_abs_page,2026-08-09T05:51:28+00:00,not-started,,,,CEF,"CEF: Diversity, Equity, and Inclusion",Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.07351,arxiv:2203.07351,WIMP Dark Matter at High Energy Muon Colliders,T. Han et al.,https://arxiv.org/abs/2203.07351,v1,https://arxiv.org/abs/2203.07351v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:28+00:00,not-started,,,,AF | CF | EF | TF,AF: Multi-TeV Colliders | CF: Dark Matter: Particle-like | EF: Beyond the Standard Model - Dark Matter at Colliders | TF: Collider Phenomenology,Manual source-license review is required before publishing a full translation.
arXiv:2203.08484,arxiv:2203.08484,XCC: An X-ray FEL-Based γγ Collider Higgs Factory,T. Barklow et al.,https://arxiv.org/abs/2203.08484,v2,https://arxiv.org/abs/2203.08484v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:28+00:00,not-started,,,,AF | EF,AF: Accelerators for Electroweak and Higgs | EF: Higgs Boson Properties and Couplings,Manual source-license review is required before publishing a full translation.
arXiv:2206.12465,arxiv:2206.12465,xFitter: An Open Source QCD Analysis Framework,H. Abdolmaleki et al. (xFitter Developers’ Team).,https://arxiv.org/abs/2206.12465,v1,https://arxiv.org/abs/2206.12465v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:28+00:00,not-started,,,,EF,EF: QCD and Strong Interactions - Hadronic Structure and Forward QCD Processes,Adaptation is indicated by the source license; preserve attribution and all license conditions.
